icao,name,municipality,iso_country,type,latitude_deg,longitude_deg
SWFF,Fazenda Franciosi Airport,Sapezal,BR,small_airport,-13.417998,-58.471792
SWLO,Hospital São José Heliport,Jaraguá Do Sul,BR,heliport,-26.488056182900003,-49.0838890076
SWLP,Fazenda Rosa - Paralelo 10 Airport,Aripuanã,BR,small_airport,-9.968610763549805,-61.22972106933594
SWLQ,Fazenda Mata Velha Airport,Manicoré,BR,small_airport,-7.908888,-61.562748
SWLR,Fazenda Miura Airport,Pontes E Lacerda,BR,small_airport,-15.440555572509766,-59.657222747802734
SWLS,Fazenda São Luís Airport,Palotina,BR,small_airport,-24.198889,-53.874167
SWLT,Fazenda Tatiana Airport,Marcelândia,BR,small_airport,-10.433889389038086,-54.16722106933594
SWLU,CAVOK Airstrip,Glorinha,BR,small_airport,-29.886634,-50.736516
SWLV,Santo Antônio do Lerverger Airport,Santo Antônio Do Leverger,BR,small_airport,-15.8534,-56.087399
SWLW,Grupo Tático Aéreo Heliport,São Luís,BR,heliport,-2.496389,-44.279444
SWLY,Chácara MCL Airport,Andradina,BR,small_airport,-20.880883,-51.356143
SWMA,Aero Agrícola Fulanete Airport,Barreiras,BR,small_airport,-11.833610534667969,-46.266666412353516
SWMB,Fazenda Marimbondo Airport,Goiatuba,BR,small_airport,-17.977222442626953,-49.58833312988281
SWMC,Capão da Cruz Airport,Luís Antônio,BR,small_airport,-21.458332061767578,-47.887779235839844
SIAM,Francisca Mendes Heliport,Manaus,BR,heliport,-3.032591,-59.964081
SWME,Mineiros Airport,Mineiros,BR,small_airport,-17.551399,-52.556702
SWMG,Fazenda Caraíbas Airport,Monte Alegre De Goiás,BR,small_airport,-13.3855562210083,-46.775001525878906
SWMH,Fazenda Bom Pastor Airport,Itapirapuã,BR,small_airport,-15.542222023010254,-51.01777648925781
SWMJ,Pousada Xaraés Airport,Corumbá,BR,small_airport,-19.495832443237305,-56.959999084472656
SWMK,Maturacá Airport,São Gabriel da Cachoeira,BR,small_airport,0.628269,-66.115097
SJSX,Fazenda Montana Airport,Matrinchã,BR,small_airport,-15.214686,-50.836191
SWMO,Fazenda Maria José Airport,Itiquira,BR,small_airport,-17.452777862548828,-54.74222183227539
SWMQ,Fazenda Muiraquitã Airport,Aripuanã,BR,small_airport,-10.428823,-60.546942
SWMT,Fazenda Centro da Mata Airport,Nova Ubiratã,BR,small_airport,-12.657777786254883,-54.82777786254883
SWMU,Surumu Airport,Pacaraima,BR,small_airport,4.31639003754,-60.7005996704
SWMV,Paa-Piu Airport,Mucajaí,BR,small_airport,2.72694,-62.9506
SWMW,Maués Airport,Maués,BR,small_airport,-3.37217,-57.7248
SJ4Y,Morrinhos Airport,Morrinhos,BR,small_airport,-17.761758,-49.121654
SWMY,Porto Fluvial Suiá Missu Airport,Barra Do Garças,BR,small_airport,-11.566944122314453,-50.700557708740234
SWMZ,Aeroporto Agroer Aviação,Rondonópolis,BR,small_airport,-16.442424,-54.701269
SWNA,Novo Aripuanã Airport,Novo Aripuanã,BR,small_airport,-5.11803,-60.364899
SWNE,Nelson Saldanha Airport,Nova Viçosa,BR,small_airport,-17.884849,-39.367075
SSDG,Fazenda Nossa Senhora das Graças Airport,Sorriso,BR,small_airport,-12.896987,-55.834751
SWNH,Aruanã Airport,Aruanã,BR,small_airport,-14.933275,-51.048888
SIZ3,Nova Vida Airport,Cacaulândia,BR,small_airport,-10.178313,-62.825747
SWNJ,Fazenda Itaquerê Airport,Novo São Joaquim,BR,small_airport,-15.13855,-53.501662
SWNK,Novo Campo Airport,Boca do Acre,BR,small_airport,-8.834573,-67.312485
SWNQ,Niquelândia Airport,Niquelândia,BR,small_airport,-14.434869,-48.491615
SWNS,Anápolis Airport,Anápolis,BR,small_airport,-16.363575,-48.9288
SWNU,Fazenda Maringá Airport,Ipixuna do Pará,BR,small_airport,-3.161266,-48.106084
SBNV,Aeródromo Nacional de Aviação,Goiânia,BR,small_airport,-16.62584,-49.348832
SI83,Fazenda Independência Airport,Santo Antônio do Leste,BR,small_airport,-14.863708,-53.495098
SWNY,Fazenda Canaã Heliport,Luís Antônio,BR,heliport,-21.53472137451172,-47.68583297729492
SWOA,Arnapar Airport,Goianira,BR,small_airport,-16.539443969726562,-49.398887634277344
SWOB,Fonte Boa Airport,Fonte Boa,BR,small_airport,-2.5326099395800004,-66.0831985474
SWOC,Fazenda São Bento do Bocajá Airport,Caracol,BR,small_airport,-22.025278091430664,-57.364723205566406
SSDU,Fazenda Duas Lagoas Airport,Cáceres,BR,small_airport,-16.165826,-58.185139
SWOG,Fazenda Itaipu Airport,São José Do Rio Claro,BR,small_airport,-13.7525,-56.96111
SWOK,Fazenda Pontal Airport,Itiquira,BR,small_airport,-17.30555534362793,-53.93555450439453
SWOL,Fazenda Roncador Airport,Barra Do Garças,BR,small_airport,-15.096111297607422,-52.400001525878906
SWON,Clube de Aviação Céu Azul Airport,Araquari,BR,small_airport,-26.561531,-48.696048
SI2E,Fazenda Embú Airport,Nova Monte Verde,BR,small_airport,-9.785799,-57.621937
SWOR,Fazenda Colorado Airport,Britânia,BR,small_airport,-15.453497,-51.224849
SWOT,Fazenda Planorte Airport,Sapezal,BR,small_airport,-13.943333,-58.895278
SWOU,Rede Globo 2 Heliport,São Paulo,BR,heliport,-23.615097,-46.698267
SWOW,Moura Airport,Moura,BR,small_airport,-1.463542,-61.633088
SWOZ,Fazenda Santo Antônio Airport,Campo Verde,BR,small_airport,-15.304751,-54.900644
SWPB,Forte Príncipe da Beira Airport,Costa Marques,BR,small_airport,-12.420665,-64.418603
SWPC,Parí Cachoeira Airport,São Gabriel da Cachoeira,BR,small_airport,0.265565,-69.79404
SWPD,Pouso da Águia Airport,Cantá,BR,small_airport,2.787444,-60.595531
SWPE,Fazenda Lagoa da Mata Airport,Carlinda,BR,small_airport,-10.133185,-55.585796
SWPF,Fazenda Primavera Airport,Pimenteiras do Oeste,BR,small_airport,-13.45975,-61.234277
SWPH,Fazenda Paulo Abreu Airport,Barra do Garças,BR,small_airport,-15.226674,-52.12875
SWPI,Parintins Airport,Parintins,BR,small_airport,-2.673521,-56.777625
SWPK,Poconé Airport,Poconé,BR,small_airport,-16.272778,-56.650833
SWPL,Posto Leonardo Vilas Boas Airport,Chapada Dos Guimarães,BR,small_airport,-12.198332786560059,-53.38166809082031
SWPM,Pimenta Bueno Airport,Pimenta Bueno,BR,small_airport,-11.6416,-61.1791
SWPP,Fazenda Pica-Pau Airport,Mozarlândia,BR,small_airport,-14.753055572509766,-50.665000915527344
SWPQ,Fazenda Piraguassu Airport,Porto Alegre do Norte,BR,small_airport,-10.85935,-51.688152
SWPR,Pires do Rio Airport,Pires Do Rio,BR,small_airport,-17.319099,-48.334801
SWPU,Portal dos Lagos Heliport,Boituva,BR,heliport,-23.278577,-47.716232
SWPX,Belterra Airport,Belterra,BR,small_airport,-2.672198,-54.95151
SWPY,Primavera do Leste Airport,Primavera Do Leste,BR,small_airport,-15.565556,-54.337776
SWPZ,Oriçanga de Abreu Airport,Posse,BR,small_airport,-14.1181,-46.345402
SWQA,Bonini Heliport,Campos do Jordão,BR,heliport,-22.732432,-45.559731
SWQB,Hahn Heliport,Piracaia,BR,heliport,-22.9772224426,-46.3916664124
SWQC,Fazenda São Francisco Airport,Rio Verde,BR,small_airport,-17.500746,-51.597187
SWQE,Querari Airport,São Gabriel da Cachoeira,BR,small_airport,1.08777,-69.838048
SWQF,Miguel Dias III Heliport,Guaramiranga,BR,heliport,-4.238269,-38.981362
SWQG,Fazenda Sossego Airport,Maracaju,BR,small_airport,-21.45722198486328,-55.421112060546875
SWQH,Agropecuária Nova Santana Airport,Aripuanã,BR,small_airport,-10.147221565246582,-60.538612365722656
SBQI,Caracaraí Airport,Caracaraí,BR,small_airport,1.84389,-61.121827
SWQL,Fazenda Três Companheiros Airport,Doverlândia,BR,small_airport,-16.682457,-52.252763
SWQO,Fazenda Renascença Airstrip,Frutal,BR,small_airport,-20.387728,-48.915386
SWQP,Rio Vermelho Açucar e Álcool Airport,Junqueirópolis,BR,small_airport,-21.315277099609375,-51.369998931884766
SWQS,Fazenda Santa Rosa,Ribas do Rio Pardo,BR,small_airport,-20.941284,-53.436173
SWQT,Fazenda São Nicolau Airport,Cotriguaçu,BR,small_airport,-9.86287,-58.230815
SWQU,Fazenda Guaporé Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-14.600982,-60.121808
SWQW,Fazenda Bacaeri Airport,Alta Floresta,BR,small_airport,-10.051621,-56.832232
SWQY,Fazenda Peturú Airport,Porto de Moz,BR,small_airport,-2.684444,-52.3675
SWRA,Fazenda Bela Vista Airport,Nova Monte Verde,BR,small_airport,-10.056322,-56.991573
SWRC,Fazenda Sevilha Airport,Ribeirão Cascalheira,BR,small_airport,-12.626667022705078,-51.934165954589844
SWRD,Chácara Rondoagro Airport,Alto Garças,BR,small_airport,-11.731945,-62.709045
SWRE,Fazenda Renovo Airport,Alto Garças,BR,small_airport,-16.770208,-53.526433
SIAT,Fazenda Toloza Airport,Brasnorte,BR,small_airport,-13.18464,-57.997274
SWRG,Fazenda Rancho Maria e Tereza Airport,Guajará-Mirim,BR,small_airport,-10.825833320617676,-65.2286148071289
SWRH,Fazenda Aurora Airport,São Desidério,BR,small_airport,-12.710022,-46.156952
SWRI,Fazenda Roncador I Airport,Querência,BR,small_airport,-12.155400276184082,-52.27899932861328
SJOP,Fazenda Panflora Airport,Rosário Oeste,BR,small_airport,-15.084167,-56.552222
SWRK,Pedreira Pombal Fazenda Recanto Heliport,Barra Mansa,BR,heliport,-22.486884,-44.257678
SWRL,Fazenda Pouso Redondo Airport,Corumbiara,BR,small_airport,-12.977222442626953,-61.04916763305664
SWRN,Rio Negro Naval Station Heliport,Manaus,BR,heliport,-3.144233,-59.948214
SWRO,Aeroclube de Rondônia Airport,Porto Velho,BR,small_airport,-8.794348,-63.857494
SIZA,Fazenda Serra Azul Airport,Planalto Da Serra,BR,small_airport,-14.66749,-54.567477
SWRS,Fazenda Santa Mônica Airport,Rondonópolis,BR,small_airport,-16.933332443237305,-54.906944274902344
SWRT,Fazenda Santa Rita Airport,Santa Rita Do Araguaia,BR,small_airport,-17.3477783203125,-53.19305419921875
SWRW,Fazenda Santa Alice Airport,Mirassol D`Oeste,BR,small_airport,-15.587499618530273,-58.0444450378418
SWRY,Fazenda Santa Maria Airport,Porto Estrela,BR,small_airport,-15.737500190734863,-57.47055435180664
SWRZ,Fazenda Arrossensal Airport,Nortelândia,BR,small_airport,-14.353099822998047,-56.71379852294922
SIVF,Fazenda Santa Cruz Airport,São Félix Do Araguaia,BR,small_airport,-11.65102,-52.736311
SWSD,Fazenda Santo Antônio Airport,Araguaiana,BR,small_airport,-15.623888969421387,-51.81388854980469
SWSE,Iguatemi Corporate Heliport,Porto Alegre,BR,heliport,-30.028333,-51.162777
SWSF,Fazenda São Francisco Airport,Vila Bela Da Santíssima Trindade,BR,small_airport,-15.2241001129,-60.217201232899995
SWSG,Fazenda Simarelli Airport,Campos De Júlio,BR,small_airport,-13.606800079345703,-59.31679916381836
SWSI,Pousada Amazônia Fishing Lodge Airstrip,Jacareacanga,BR,small_airport,-9.13939,-57.049462
SSII,Teuto Heliport,Leopoldo de Bulhões,BR,heliport,-16.406354,-48.916272
SWSN,Fazenda São Valentim Airport,Pontes e Lacerda,BR,small_airport,-14.962222,-59.321389
SWSO,Socimed Hospital Helipad,Tubarão,BR,heliport,-28.473888,-48.988888
SWSP,Sopave Norte Airport,Paranatinga,BR,small_airport,-13.725278,-54.737996
SWSQ,São Joaquim Airport,São Gabriel da Cachoeira,BR,small_airport,1.700207,-69.389702
SWST,Bandeiras Centro Empresarial Heliport,Votorantim,BR,heliport,-23.536615,-47.449475
SWSV,Fazenda Santa Sílvia Airport,Cocalinho,BR,small_airport,-14.3886108398,-51.3805541992
SWSW,Federal District Civil Police (PCDF) Heliport,Brasília,BR,heliport,-15.779737,-47.913247
SWSZ,Fazenda Santa Luzia Airport,Nova Bandeirantes,BR,small_airport,-9.773611068725586,-58.06277847290039
SJL2,Fazenda Bandeirantes Airport,Araputanga,BR,small_airport,-15.416306,-58.408187
SWTG,Fazenda Santa Marina Airport,Santo Antônio do Aracanguá,BR,small_airport,-20.847244,-50.788229
SD16,Fazenda Smith Airport,Bonfim,BR,small_airport,2.9185,-60.5107
SWTI,São Vicente Airport,Nova Lacerda,BR,small_airport,-14.5202999115,-59.7798995972
SIF0,Fazenda Cachoeira Airport,Tangará da Serra,BR,small_airport,-14.565272,-57.778042
SWTK,Fazenda Santa Maria do Guaporé Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-14.201944,-60.280834
SWTL,Fazenda Corumbiara Airport,Pimenta Bueno,BR,small_airport,-12.514441,-61.302841
SWTN,Fazenda Arapucel Airport,Araputanga,BR,small_airport,-15.046599,-58.729201
SWTO,Paraíso do Tocantins Airport,Paraíso Do Tocantins,BR,small_airport,-10.1742,-48.9328
SWTP,Tapuruquara Airport,Santa Isabel do Rio Negro,BR,small_airport,-0.378604,-64.992558
SWTQ,Rio Quente Resorts Airport,Rio Quente,BR,small_airport,-17.768871,-48.761807
SWTR,Taraquá Airport,São Gabriel da Cachoeira,BR,small_airport,0.121279,-68.548543
SWTS,Tangará da Serra Airport,Tangará da Serra,BR,small_airport,-14.662,-57.443744
SWTT,Supermax Heliport,Curitiba,BR,heliport,-25.432516,-49.326258
SWTU,Fazenda Tucunaré Airport,Sapezal,BR,small_airport,-13.465528,-58.866935
SD7U,Fazenda Rio Preto Airport,Salto do Céu,BR,small_airport,-15.054098,-57.968368
SWTY,Taguatinga Airport,Taguatinga,BR,small_airport,-12.435274,-46.400438
SWTZ,Fazenda Santo Antônio - Zampieri Airport,Ribas do Rio Pardo,BR,small_airport,-20.739129,-53.535518
SWUA,São Miguel do Araguaia Airport,São Miguel do Araguaia,BR,small_airport,-13.3313,-50.197601
SWUD,Cláudio Airport,Cláudio,BR,small_airport,-20.445833,-44.812776
SWUE,Fazenda Tapayuna Airport,Nova Canaã do Norte,BR,small_airport,-10.706422,-55.933033
SWUF,Cervejaria Petrópolis Heliport,Boituva,BR,heliport,-23.258478,-47.660891
SWUG,Hospital MATER DEI Betim/Contagem Helipad,Betim,BR,heliport,-19.94072,-44.147503
SWUI,Ilha do Maia Heliport,Ilha do Maia,BR,heliport,-23.027213,-44.331926
SWUK,Uapuí Cachoeira Airport,São Gabriel da Cachoeira,BR,small_airport,1.199392,-69.211847
SWUL,Fazenda Furna Azul Airport,Ananás,BR,small_airport,-6.216058,-48.425922
SWUQ,Surucucu Airport,Alto Alegre,BR,small_airport,2.83528,-63.646999
SWOQ,Fazenda Vista Verde Airport,Palmeira Do Piauí,BR,small_airport,-8.491526,-44.384519
SWUW,Fazenda Okuhara Airport,Barra do Bugres,BR,small_airport,-15.110948,-56.836696
SD85,Fazenda 4 Amigos Airport,Abreulândia,BR,small_airport,-9.244835,-49.666942
SWUZ,Brigadeiro Araripe Macedo Airport,Luziânia,BR,small_airport,-16.26174,-47.968717
SWVB,ICPB Heliport,Porto Belo,BR,heliport,-27.143296,-48.532353
SWVC,Vila Rica Airport,Vila Rica,BR,small_airport,-9.981057,-51.140358
SWVF,Fazenda Santo Antônio Guaporé Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-16.008766,-59.920008
SWVG,Riacho Verde Heliport,Tauá,BR,heliport,-5.971023,-40.298348
SBQD,Fazenda Vaca Branca Airport,Alta Floresta,BR,small_airport,-9.523333,-56.238333
SS47,Fazenda Uiapuru Airport,Nova Mutum,BR,small_airport,-13.666504,-56.002564
SWVK,Fazenda Vale do Rio Celeste Airport,Nova Ubiratã,BR,small_airport,-13.035319,-55.32782
SWVM,Vinte e Oito Helipad,Belo Horizonte,BR,heliport,-19.962612,-43.958441
SD4H,Nova Era & Thomazi Agropecuárias Airport,Comodoro,BR,small_airport,-13.634017,-59.796052
SWVS,Baia do Padre Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-15.861972,-60.04039
SWVU,Fazenda Ramalhete Airport,Rio Brilhante,BR,small_airport,-21.734006,-54.577275
SWVV,Fazenda Bela Vista Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-15.755134,-60.095739
SWVW,Furnaspark Resort Airport,Formiga,BR,small_airport,-20.53527,-45.603935
SWVX,Fazenda Guariba Airstrip,Aripuanã,BR,small_airport,-10.2415,-60.1409
SNQO,Fazenda Carvalho Airport,Corumbá,BR,small_airport,-17.568061,-56.482236
SWVZ,EMAL - Empresa de Mineração Aripuanã Ltda Airport,Nobres,BR,small_airport,-14.75,-56.352779
SWWA,Porangatu Airport,Porangatu,BR,small_airport,-13.4048,-49.158298
SWWC,Cataratas Poços Helipad,Boa Vista,BR,heliport,2.766853,-60.716017
SWWE,M. Baumann Airfield,Piên,BR,small_airport,-26.03618,-49.500291
SDF8,Hotel Baiazinha Airport,Cáceres,BR,small_airport,-16.569721,-57.83139
SJJW,Fazenda Canamari Airport,Quirinópolis,BR,small_airport,-18.549552,-50.381241
SWWH,Fazenda Marca Salto Airstrip,Angélica,BR,small_airport,-21.9827,-53.904
SWWI,Fazenda Fortaleza Airport,General Carneiro,BR,small_airport,-15.678333,-53.5825
SWWM,Mantena Airport,Mantena,BR,small_airport,-18.77184,-40.948173
SDVX,Fazenda Santa Amália Airport,Alta Floresta,BR,small_airport,-10.307853,-56.579088
SWWS,Sorocaba Business Park Heliport,Sorocaba,BR,heliport,-23.445563,-47.389604
SWWT,Sílvio Gonçalves de Mello Airport,Morada Nova de Minas,BR,small_airport,-18.705641,-45.335393
SWWU,Uruaçu Airport,Uruaçu,BR,small_airport,-14.544723,-49.09111
SWWV,Posto de Proteção Ambiental Santa Maria Airport,Barão de Melgaço,BR,small_airport,-16.706075,-56.030357
SWWW,Posto de Proteção Ambiental São Luiz Airport,Barão de Melgaço,BR,small_airport,-16.6891,-56.176856
SWWX,Posto de Proteção Ambiental São Joaquim Airport,Barão de Melgaço,BR,small_airport,-16.746794,-56.371007
SWWY,Posto de Proteção Ambiental Espírito Santo Airport,Barão de Melgaço,BR,small_airport,-16.588403,-56.280842
SJND,Darinha Airport,Cascavel,BR,small_airport,-4.109722,-38.242778
SWXA,Fazenda Canadazinho Airport,Jussara,BR,small_airport,-15.044121,-51.404677
SWXB,Fazenda Jangada Airstrip,Campo Verde,BR,small_airport,-15.297449,-55.175718
SWXC,Fazenda Tropical Airport,Cerejeiras,BR,small_airport,-12.885577,-61.298504
SWXE,PCH Paranatinga II Airport,Campinápolis,BR,small_airport,-13.877607,-53.238895
SSTL,Fazenda São Sebastião Airport,São Desidério,BR,small_airport,-13.064413,-46.258833
SWXJ,Chácara São José Airport,Cuiabá,BR,small_airport,-15.595769,-56.003992
SWXM,Orlando Villas Boas Regional Airport,Matupá,BR,small_airport,-10.170368,-54.953964
SWXN,Fazenda Bom Jardim Airport,Montividiu,BR,small_airport,-17.247325,-51.270546
SWXO,Fazenda Porto Seguro Airport,São Félix do Xingu,BR,small_airport,-7.138207,-52.728145
SNBW,Fazenda Santa Luzia Airport,Sapezal,BR,small_airport,-13.732873,-58.888168
SSPU,Fazenda São João do Ibiporã Airport,Pontes e Lacerda,BR,small_airport,-15.784687,-59.636653
SN9D,Fazenda Medalha Milagrosa Airport,Vila Bela da Santíssima Trindade,BR,small_airport,-16.105056,-60.067974
SD7H,Xapuri Airport,Xapuri,BR,small_airport,-10.663718,-68.485873
SWXV,Xavantina Airport,Nova Xavantina,BR,small_airport,-14.697778,-52.347246
SDDC,Fazenda São João do Guaporé Airport,Pontes E Lacerda,BR,small_airport,-15.973614,-59.889221
SWXX,Fazenda Canadá Airport,Uberlândia,BR,small_airport,-18.8619,-48.423
SNZS,Fazenda Vô Zeca Airport,Santa Terezinha,BR,small_airport,-10.355752,-50.676797
SWXZ,Fazenda Taquarussu Airport,Comodoro,BR,small_airport,-13.31002,-60.293255
SJ26,Chácara Messias Heliport,Santa Isabel,BR,heliport,-23.278754,-46.253759
SIUY,Jair Feliciano de Deus Airport,Mirassol d`Oeste,BR,small_airport,-15.693403,-58.107917
SWYE,Fazenda São Lourenço Airstrip,Alegrete,BR,small_airport,-29.555833,-55.784444
SWYH,Fazenda Aliança Airport,Araputanga,BR,small_airport,-15.291592,-58.314893
SWYK,Fazenda Ilha Camargo Airport,Poconé,BR,small_airport,-17.062599,-56.583698
SWYM,Fazenda Anhanguera Airport,Conquista d'Oeste,BR,small_airport,-14.6425,-59.4491
SWYN,Apuí Airport,Apuí,BR,small_airport,-7.172773,-59.8396
SWYO,Usina Branco Peres Airport,Adamantina,BR,small_airport,-21.48292,-51.025562
SWRX,Fazenda Ribeiro do Céu Airport,Nova Mutum,BR,small_airport,-13.955319,-55.778993
SWYR,Fazenda Nossa Senhora do Pillar Airport,Jauru,BR,small_airport,-15.348282,-58.794586
SWYS,Usina Cerradão Airport,Frutal,BR,small_airport,-19.929763,-49.122725
SJD7,Fazenda Entre Rios Airport,Aruanã,BR,small_airport,-14.439712,-50.86458
SWYV,Clube Aerodesportivo de Ibirá Airport,Ibirá,BR,small_airport,-21.09149,-49.224249
SWYW,Fazenda Adriana Airport,Alto Garças,BR,small_airport,-16.834061,-53.83648
SWYY,Fazenda Nova Viena Airport,Nova Xavantina,BR,small_airport,-14.88443,-52.278779
SJIE,Residência Oficial Heliport,Vila Velha,BR,heliport,-20.327198,-40.269191
SWZA,Agrosan Airport,Juara,BR,small_airport,-11.397556,-58.121521
SJHZ,Fazenda Arara Azul Airport,Barão de Melgaço,BR,small_airport,-17.005472,-56.459641
SWZC,Fazenda Corixo Airport,Porto Esperidião,BR,small_airport,-16.245331,-58.894444
SWZD,Fazenda Denusa Destilaria Nova União Airport,Jandaia,BR,small_airport,-17.255833,-50.142674
SWZE,Fazenda Tamboril Airport,Pontes E Lacerda,BR,small_airport,-15.059733,-59.379215
SWZG,Fazenda Lagoa Encantada Airport,Porto Esperidião,BR,small_airport,-16.021695,-58.894873
SWZI,Multitoc Heliport,Itajubá,BR,heliport,-22.431765,-45.434191
SWEU,Fazenda Americana Airport,Itambacuri,BR,small_airport,-18.147591,-41.715044
SSSF,Fazenda Francês Airport,Acreúna,BR,small_airport,-17.314771,-50.424987
SWZO,Fazenda Lagoa Funda Airport,Campo Verde,BR,small_airport,-15.340785,-55.140771
SWZP,Fazenda Vale Rico Airport,São José do Povo,BR,small_airport,-16.385464,-54.204144
SWZQ,Fazenda Jussara Airport,Jussara,BR,small_airport,-15.845633,-51.072487
SWZS,Fazenda Nova Larga Airport,Cáceres,BR,small_airport,-16.670163,-57.675261
SWZT,Fazenda do Brejo Airport,Paraopeba,BR,small_airport,-19.254999,-44.473331
SWZY,Fazenda Sete Estrelas Airport,Brasnorte,BR,small_airport,-11.576917,-58.234363
SWZZ,Graer Heliport,Joinville,BR,heliport,-26.263237,-48.858604
KSXS,Shell Army Heliport,Fort Rucker,US,heliport,31.3627,-85.849403
SYAG,Anna Regina Airport,Anna Regina,GY,small_airport,7.256583,-58.545671
SYAH,Aishalton Airport,Aishalton,GY,small_airport,2.47403,-59.320786
SYAL,Albion Airport,Albion,GY,small_airport,6.24662,-57.379596
SYAN,Annai Airport,Annai,GY,small_airport,3.95944,-59.124199
SYAP,Apoteri Airport,Apoteri,GY,small_airport,4.015973,-58.602934
SYAW,Awaruwaunau Airport,Awaruwaunau,GY,small_airport,2.647442,-59.194686
SYBG,Baganara Airport.,Banagara Island,GY,small_airport,6.34056,-58.591526
SYBL,Blairmont Airport,Blairmont,GY,small_airport,6.254107,-57.542989
SYBR,Baramita Airport,Baramita,GY,small_airport,7.371096,-60.48926
SYBT,Bartica A Airport,Bartica,GY,small_airport,6.358864,-58.655207
SYCJ,Cheddi Jagan International Airport,Georgetown,GY,large_airport,6.49855,-58.254101
SYCP,Cipo Airstrip,,GY,small_airport,4.81955,-60.025623
SYDW,Dadanawa Airport,Dadanawa,GY,small_airport,2.82555,-59.5242
SYEB,Ebini Airport,Ebini,GY,small_airport,5.56855,-57.77521
SYEK,Ekereku Bottom Airport,,GY,small_airport,6.400333,-60.854
SYEC,Eugene F. Correia International Airport,Ogle,GY,medium_airport,6.805881,-58.107657
SYIB,Imbaimadai Airport,Imbaimadai,GY,small_airport,5.70811,-60.294201
SYKA,Kaieteur Airport,Kaieteur Falls,GY,medium_airport,5.177349,-59.48898
SYKE,Kwebana Airport,,GY,small_airport,7.555833,-59.141667
SYKI,Kaow Island Airport,Kaow Island,GY,small_airport,6.433119,-58.6225
SYKK,Kurukabaru Airport,Kurukabaru,GY,small_airport,4.715324,-59.91045
SYKM,Kamarang Airport,Kamarang,GY,small_airport,5.86534,-60.614201
SYKN,Kaikan Airport,,GY,small_airport,6.173673,-61.145637
SYKR,Karanambo Airport,Karanambo,GY,small_airport,3.769883,-59.344409
SYKS,Karasabai Airport,Karasabai,GY,small_airport,4.03005,-59.54749
SYKT,Kato Airport,Kato,GY,small_airport,4.64916,-59.832199
SYKW,Kwakwani Airport,Kwakwani,GY,small_airport,5.259252,-58.065176
SYKZ,Konawaruk Airport,Konawaruk,GY,small_airport,5.2684,-58.995
KSYL,Roberts Army Heliport,Camp Roberts/San Miguel,US,heliport,35.814999,-120.744003
SYLD,Linden Airport,Linden,GY,small_airport,5.96592,-58.270302
SYLP,Lumid Pau Airport,Lumid Pau,GY,small_airport,2.3939299583399998,-59.4410018921
SYLT,Lethem Airport,Lethem,GY,medium_airport,3.37276,-59.789398
SYMB,Mabaruma Airport,Mabaruma,GY,small_airport,8.20017,-59.777965
SYMD,Mahdia Airport,Mahdia,GY,small_airport,5.272845,-59.149296
SYMK,Maikwak Airport,Maikwak,GY,small_airport,4.898172,-59.817027
SYMM,Monkey Mountain Airport,Monkey Mountain,GY,small_airport,4.452267,-59.603126
SYMN,Manari Airport,Manari,GY,small_airport,3.433000087738037,-59.56700134277344
SYMP,Mountain Point Airport,Mountain Point,GY,small_airport,2.998971,-59.629261
SYMR,Matthews Ridge Airport,Matthews Ridge,GY,small_airport,7.487736,-60.185237
SYMW,Marurawana Airport,Marurawana,GY,small_airport,2.728699,-59.149733
SYNA,New Amsterdam Airport,New Amsterdam,GY,small_airport,6.244324,-57.474172
SYOR,Orinduik Airport,Orinduik,GY,small_airport,4.72527,-60.035
SYPK,Port Kaituma Airport,Port Kaituma,GY,small_airport,7.74222,-59.882612
SYPL,Pipillipai Airport,Pipillipai,GY,small_airport,5.356667,-60.381
SYPM,Paramakatoi Airport,Paramakatoi,GY,small_airport,4.699587,-59.713841
SYPR,Paruima Airport,Paruima,GY,small_airport,5.81724,-61.055489
SYSC,Sand Creek Airport,Sand Creek,GY,small_airport,2.9913,-59.51
SYSK,Skeldon Airport,Skeldon,GY,small_airport,5.859676,-57.14901
SYTW,Tassawani Airport,,GY,small_airport,7.503827,-59.590745
SYVB,Von Better Airport,,GY,small_airport,6.257711,-57.650478
SYWI,Wichabai Airport,Wichabai,GY,small_airport,2.867792,-59.531156
SYYS,Yakishuru Airport,,GY,small_airport,7.368489,-59.744142
KT13,Dallas South Port Airport,Palmer,US,small_airport,32.48238,-96.68597
33XA,Poetry Landing Airport,Royse City,US,small_airport,32.857101,-96.308296
TA00,Rafter P Airport,Sweetwater,US,small_airport,32.38420104980469,-100.27899932861328
TA01,Phillips Farm Airport,Alvarado,US,small_airport,32.341800689697266,-97.25029754638672
TA02,Howard Field,Rhome,US,small_airport,33.102901458699996,-97.4642028809
TA05,Anxiety Aerodrome,Corsicana,US,small_airport,32.03770065307617,-96.53170013427734
TA06,Morris Manor Airport,Cumby,US,small_airport,33.16120147705078,-95.80580139160156
TA07,Jet Ag Inc Airport,Dayton,US,small_airport,30.0072002411,-94.9669036865
TA09,Flying W Airstrip,Uvalde,US,small_airport,29.177081,-99.914374
